run,kernel,us,bytes,gbps,lanes,subgroup,rows,heads_per_wg,ksplit_wqa,ksplit_wkv,ksplit_woa,ksplit_wob,ksplit_rows,tiles,tile_heads,pv_tiles,pv_heads,n_kv,fp8_arith,shader_dir,extra_flags,note
ks8r1_acc4fold,wq_a.ksplit,36.47,6560000,179.9,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,wq_a.kcombine,1.29,40960,31.7,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,wo_a.ksplit,171.66,33587200,195.7,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,wo_a.kcombine,1.68,262144,156.2,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,wo_b.ksplit,203.83,41984000,206.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,wo_b.kcombine,1.39,163840,117.6,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,wkv.ksplit,17.22,2624000,152.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,wkv.kfinish,9.85,32768,3.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,gate.score,15.53,3932160,253.2,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,gate.topk,12.17,3072,0.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,head,5662.36,1323827200,233.8,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,compressor.wkv,16.14,5242880,324.8,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,compressor.wgate,15.99,5242880,327.9,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,compressor.norm,3.67,8192,2.2,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,compressor.store,7.56,3072,0.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,indexer.wq_b,16.33,5248000,321.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,indexer.q_finish,10.56,24576,2.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,indexer.key,19.43,131072,6.7,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,indexer.weights,22.61,327680,14.5,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,indexer.score,16.47,16640,1.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_acc4fold,indexer.topk,0.80,260,0.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_acc4fold (-D DEEPMOE_GEMV_ACC=4 -D DEEPMOE_GEMV_FOLD_SCALE=1)","","sweep point (13.3/13.5)"
ks8r1_ref,mega_mhc.post,2.34,163840,70.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,mega_mhc.mix,5.33,1966080,369.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,mega_mhc.final,3.08,40960,13.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wq_a,37.81,6560000,173.5,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wq_b,194.25,41984000,216.1,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wkv.gemv,9.56,2624000,274.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wkv.finish,9.79,2560,0.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,sparse_attn.score,26.04,134144,5.2,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,sparse_attn.combine,27.19,134144,4.9,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,sparse_attn_t.score,18.08,134144,7.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,sparse_attn_t.pv,32.33,134144,4.1,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,sparse_attn_t.finish,3.29,1048576,318.5,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wo_a,195.87,33587200,171.5,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wo_b,263.35,41984000,159.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wq_a.ksplit,36.29,6560000,180.8,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wq_a.kcombine,1.28,40960,32.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wo_a.ksplit,165.45,33587200,203.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wo_a.kcombine,1.76,262144,149.1,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wo_b.ksplit,204.80,41984000,205.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wo_b.kcombine,1.39,163840,117.9,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wkv.ksplit,17.19,2624000,152.6,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,wkv.kfinish,9.63,32768,3.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,gate.score,15.29,3932160,257.2,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,gate.topk,12.10,3072,0.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,head,5654.04,1323827200,234.1,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,compressor.wkv,16.12,5242880,325.2,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,compressor.wgate,15.94,5242880,328.9,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,compressor.norm,3.65,8192,2.2,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,compressor.store,7.54,3072,0.4,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,indexer.wq_b,17.06,5248000,307.7,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,indexer.q_finish,10.53,24576,2.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,indexer.key,19.32,131072,6.8,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,indexer.weights,22.37,327680,14.6,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,indexer.score,16.25,16640,1.0,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
ks8r1_ref,indexer.topk,0.79,260,0.3,32,32,2,1,8,16,8,8,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,mega_mhc.post,2.34,163840,70.0,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,mega_mhc.mix,5.33,1966080,368.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,mega_mhc.final,3.11,40960,13.2,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wq_a,38.03,6560000,172.5,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wq_b,194.43,41984000,215.9,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wkv.gemv,9.64,2624000,272.3,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wkv.finish,9.88,2560,0.3,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,sparse_attn_t.score,1786.38,33490944,18.7,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,sparse_attn_t.pv,4273.57,33490944,7.8,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wo_a,195.73,33587200,171.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wo_b,261.51,41984000,160.5,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wq_a.ksplit,35.16,6560000,186.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wq_a.kcombine,1.22,10240,8.4,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wo_a.ksplit,161.45,33587200,208.0,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wo_a.kcombine,1.53,131072,85.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wo_b.ksplit,205.20,41984000,204.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wo_b.kcombine,1.64,163840,99.9,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wkv.ksplit,9.58,2624000,273.9,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,wkv.kfinish,11.36,4096,0.4,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,gate.score,18.52,3932160,212.3,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,gate.topk,15.77,3072,0.2,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,head,5670.13,1323827200,233.5,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,compressor.wkv,14.44,5242880,363.1,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,compressor.wgate,14.34,5242880,365.7,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,compressor.norm,3.25,8192,2.5,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,compressor.store,6.82,3072,0.5,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,indexer.wq_b,15.54,5248000,337.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,indexer.q_finish,9.53,24576,2.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,indexer.key,17.88,131072,7.3,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t32,indexer.weights,22.39,327680,14.6,32,32,2,1,2,2,4,8,1,32,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,mega_mhc.post,2.34,163840,70.0,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,mega_mhc.mix,5.33,1966080,368.7,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,mega_mhc.final,3.11,40960,13.2,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wq_a,37.63,6560000,174.3,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wq_b,193.48,41984000,217.0,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wkv.gemv,9.71,2624000,270.3,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wkv.finish,9.96,2560,0.3,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,sparse_attn_t.score,1549.58,33490944,21.6,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,sparse_attn_t.pv,4236.98,33490944,7.9,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wo_a,195.81,33587200,171.5,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wo_b,266.17,41984000,157.7,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wq_a.ksplit,35.24,6560000,186.1,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wq_a.kcombine,1.23,10240,8.4,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wo_a.ksplit,162.14,33587200,207.2,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wo_a.kcombine,1.50,131072,87.6,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wo_b.ksplit,206.39,41984000,203.4,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wo_b.kcombine,1.64,163840,99.8,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wkv.ksplit,9.64,2624000,272.2,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,wkv.kfinish,11.54,4096,0.4,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,gate.score,18.60,3932160,211.4,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,gate.topk,15.84,3072,0.2,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,head,5667.57,1323827200,233.6,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,compressor.wkv,15.27,5242880,343.3,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,compressor.wgate,15.13,5242880,346.5,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,compressor.norm,3.42,8192,2.4,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,compressor.store,6.89,3072,0.4,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,indexer.wq_b,15.63,5248000,335.7,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,indexer.q_finish,9.65,24576,2.5,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,indexer.key,18.16,131072,7.2,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64,indexer.weights,22.61,327680,14.5,32,32,2,1,2,2,4,8,1,64,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,mega_mhc.post,2.34,163840,70.0,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,mega_mhc.mix,5.33,1966080,368.9,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,mega_mhc.final,3.11,40960,13.2,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wq_a,37.85,6560000,173.3,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wq_b,194.40,41984000,216.0,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wkv.gemv,9.72,2624000,269.9,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wkv.finish,9.85,2560,0.3,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,sparse_attn_t.score,1571.13,33490944,21.3,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,sparse_attn_t.pv,3251.22,33490944,10.3,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,sparse_attn_t.finish,6.41,1048576,163.5,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wo_a,196.54,33587200,170.9,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wo_b,263.37,41984000,159.4,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wq_a.ksplit,35.16,6560000,186.6,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wq_a.kcombine,1.23,10240,8.4,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wo_a.ksplit,162.79,33587200,206.3,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wo_a.kcombine,1.49,131072,88.0,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wo_b.ksplit,205.43,41984000,204.4,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wo_b.kcombine,1.66,163840,98.8,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wkv.ksplit,9.93,2624000,264.3,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,wkv.kfinish,11.93,4096,0.3,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,gate.score,18.85,3932160,208.6,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,gate.topk,16.50,3072,0.2,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,head,5662.17,1323827200,233.8,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,compressor.wkv,15.26,5242880,343.7,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,compressor.wgate,14.53,5242880,360.7,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,compressor.norm,3.34,8192,2.5,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,compressor.store,6.90,3072,0.4,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,indexer.wq_b,15.70,5248000,334.2,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,indexer.q_finish,9.67,24576,2.5,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,indexer.key,18.17,131072,7.2,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t64p8,indexer.weights,22.63,327680,14.5,32,32,2,1,2,2,4,8,1,64,8,8,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t8,mega_mhc.post,2.34,163840,70.0,32,32,2,1,2,2,4,8,1,8,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
lc32768_t8,mega_mhc.mix,5.33,1966080,368.7,32,32,2,1,2,2,4,8,1,8,8,1,1,32768,0,"build/shaders_ref","","sweep point (13.3/13.5)"
