section,kernel,variant,n,rows,k,weight_bytes,ms,rows_per_s,eff_gbps,rel_l2,cos,load
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,attn (coop, submit+wait),4133,200,0,0,16456.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gpu: attn P.V tiles,4133,200,0,0,6408.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gpu: attn score tiles,4133,200,0,0,4482.4,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 8192x4096 wfp8 xf32,4133,180,0,0,3268.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gpu: attn gather,4133,200,0,0,3207.6,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 32768x1280 wfp8 xq,4133,180,0,0,3172.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 5120x8192 wfp8 xq,4133,180,0,0,3011.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 25600x6144 wfp8 xq,4133,2,0,0,2979.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_attn s2,4133,32,0,0,2081.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gpu: attn softmax,4133,200,0,0,1289.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,host: index score readback,4133,32,0,0,1100.6,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s5,4133,480,0,0,944.2,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 1280x5120 wfp8 xq,4133,20,0,0,872.4,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s4,4133,80,0,0,826.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gpu: attn q16,4133,200,0,0,818.2,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,host: index top-k,4133,32,0,0,738.9,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s7,4133,2,0,0,496.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 512x5120 wfp8 xq,4133,20,0,0,279.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 24x20480 wfp32 xf32,4133,80,0,0,278.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 384x5120 wbf16 xf32,4133,20,0,0,260.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s2,4133,81,0,0,259.2,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s0,4133,322,0,0,256.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s1,4133,88,0,0,222.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gpu: attn finish,4133,200,0,0,164.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 512x5120 wbf16 xf32,4133,7,0,0,160.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 4096x1280 wfp8 xq,4133,29,0,0,116.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 32768x1280 wfp8 xq,4133,20,0,0,94.4,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 512x5120 wfp8 xq,4133,20,0,0,56.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 5120x8192 wfp8 xq,4133,20,0,0,56.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 1280x5120 wfp8 xq,4133,20,0,0,55.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 384x5120 wbf16 xf32,4133,20,0,0,47.4,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 8192x4096 wfp8 xf32,4133,20,0,0,45.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,host: gate top-6 readback,4133,40,0,0,44.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,coop 128x512 wbf16 xf32,4133,4,0,0,38.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s3,4133,80,0,0,14.6,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 129280x5120 wbf16 xf32,4133,1,0,0,14.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 32x5120 wbf16 xf32,4133,32,0,0,11.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gate top-6 (gpu),4133,40,0,0,9.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,host: MoE CSR,4133,40,0,0,2.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,prefill_elem s6,4133,3,0,0,2.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gemm 4096x1280 wfp8 xq,4133,3,0,0,1.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,host: candidate blocks,4133,32,0,0,0.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,total,4133,10565,0,198715310080,299817.7,13.8,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,embed,4133,10565,0,198715310080,390.3,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,engram_io,4133,10565,0,198715310080,54311.7,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,engram_gpu,4133,10565,0,198715310080,3529.2,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,mhc,4133,10565,0,198715310080,1935.7,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,attention,4133,10565,0,198715310080,34657.0,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,gate_route,4133,10565,0,198715310080,523.6,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,shared_expert,4133,10565,0,198715310080,2883.7,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,expert_io,4133,10565,0,198715310080,168899.7,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,expert_gpu,4133,10565,0,198715310080,31148.8,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,head,4133,10565,0,198715310080,20.0,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 2,host_other,4133,10565,0,198715310080,1518.0,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,attn (coop, submit+wait),4133,200,0,0,11747.2,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gpu: attn score tiles,4133,200,0,0,3740.2,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 25600x6144 wfp8 xq,4133,2,0,0,3464.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 8192x4096 wfp8 xf32,4133,180,0,0,3274.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gpu: attn P.V tiles,4133,200,0,0,3247.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 5120x8192 wfp8 xq,4133,180,0,0,2582.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gpu: attn gather,4133,200,0,0,2238.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 32768x1280 wfp8 xq,4133,180,0,0,2077.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_attn s2,4133,32,0,0,2028.9,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gpu: attn softmax,4133,200,0,0,1441.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,host: index score readback,4133,32,0,0,1081.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s5,4133,480,0,0,973.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gpu: attn q16,4133,200,0,0,831.9,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 1280x5120 wfp8 xq,4133,20,0,0,829.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s4,4133,80,0,0,829.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,host: index top-k,4133,32,0,0,708.6,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s2,4133,81,0,0,349.6,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 512x5120 wfp8 xq,4133,20,0,0,280.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 384x5120 wbf16 xf32,4133,20,0,0,274.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 24x20480 wfp32 xf32,4133,80,0,0,270.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s7,4133,2,0,0,264.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s0,4133,322,0,0,254.0,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s1,4133,88,0,0,217.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gpu: attn finish,4133,200,0,0,172.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 512x5120 wbf16 xf32,4133,7,0,0,167.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 4096x1280 wfp8 xq,4133,29,0,0,129.2,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 512x5120 wfp8 xq,4133,20,0,0,120.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 1280x5120 wfp8 xq,4133,20,0,0,115.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 128x512 wbf16 xf32,4133,4,0,0,95.6,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 384x5120 wbf16 xf32,4133,20,0,0,92.4,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 32768x1280 wfp8 xq,4133,20,0,0,78.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 5120x8192 wfp8 xq,4133,20,0,0,56.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 8192x4096 wfp8 xf32,4133,20,0,0,47.3,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,host: gate top-6 readback,4133,40,0,0,46.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s3,4133,80,0,0,10.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 32x5120 wbf16 xf32,4133,32,0,0,9.7,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 129280x5120 wbf16 xf32,4133,1,0,0,9.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gate top-6 (gpu),4133,40,0,0,7.9,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,host: MoE CSR,4133,40,0,0,2.9,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gemm 4096x1280 wfp8 xq,4133,3,0,0,2.8,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s6,4133,3,0,0,1.5,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,host: candidate blocks,4133,32,0,0,0.1,0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,total,4133,10552,0,198470795264,318144.5,13.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,embed,4133,10552,0,198470795264,280.4,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,engram_io,4133,10552,0,198470795264,58325.7,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,engram_gpu,4133,10552,0,198470795264,3742.0,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,mhc,4133,10552,0,198470795264,1461.7,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,attention,4133,10552,0,198470795264,27183.9,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gate_route,4133,10552,0,198470795264,475.3,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,shared_expert,4133,10552,0,198470795264,3216.2,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,expert_io,4133,10552,0,198470795264,190340.8,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,expert_gpu,4133,10552,0,198470795264,31633.9,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,head,4133,10552,0,198470795264,15.2,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,host_other,4133,10552,0,198470795264,1469.4,0.0,0,0,0,"lock fin-s, another track's deepmoe_tests on the GPU/NVMe"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 8192x4096 wfp8 xf32,64,40,0,0,625.2,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 5120x8192 wfp8 xq,64,40,0,0,328.4,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 32768x1280 wfp8 xq,64,40,0,0,184.9,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,attn (coop, submit+wait),64,40,0,0,118.4,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s5,64,136,0,0,105.1,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 1280x5120 wfp8 xq,64,40,0,0,75.0,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 512x5120 wfp8 xq,64,40,0,0,69.7,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s2,64,81,0,0,54.8,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,coop 384x5120 wbf16 xf32,64,40,0,0,53.9,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
op,N=64 oracle mode MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,prefill_elem s1,64,88,0,0,52.3,0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
