section,kernel,variant,n,rows,k,weight_bytes,ms,rows_per_s,eff_gbps,rel_l2,cos,load
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gemm 4096x1280 wfp8 xq,4133,3,0,0,1.6,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,host: candidate blocks,4133,32,0,0,0.0,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,total,4133,10556,0,198546030592,266623.2,15.5,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,embed,4133,10556,0,198546030592,572.5,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,engram_io,4133,10556,0,198546030592,83010.9,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,engram_gpu,4133,10556,0,198546030592,2864.2,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,mhc,4133,10556,0,198546030592,5125.3,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,attention,4133,10556,0,198546030592,29710.7,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gate_route,4133,10556,0,198546030592,2434.0,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,shared_expert,4133,10556,0,198546030592,3247.7,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,expert_io,4133,10556,0,198546030592,110615.6,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,expert_gpu,4133,10556,0,198546030592,27906.6,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,head,4133,10556,0,198546030592,21.8,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
prefill,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,host_other,4133,10556,0,198546030592,1113.9,0.0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
